523;Colbert, Claudette
524;Cameron, Kirk
525;Colin, Margaret
526;Daniel, Rod
527;Stewart, James
528;Collier, Constance
529;Hope, Bob
530;Collins, Joan
531;Panama, Norman
532;Conti, Tom
533;Collins, Pauline
534;Swayze, Patrick
535;Joffe, Roland
536;Comer, Anjanette
537;Furie, Sidney J.
538;Thames, Byron
539;Connelly, Jennifer
540;Feferman, Linda
541;Bottoms, Sam
542;Coppola, Eleanor
543;Bahr, Fax
544;Lee, Karla
545;Cornell, Laura
546;Cornwell, Charlotte
547;Kruger, Hardy
548;Courcel, Nicole
549;LeMat, Paul
550;Crampton, Barbara
551;Schmoeller, David
552;McDowall, Roddy
553;Crawford, Joan
554;Gwynne, Fred
555;Crosby, Denise
556;Phipps, Wentley
557;Crouch, Sandra
558;Walton, Kip
559;Crouse, Lindsay
560;Jenkins, Daniel H.
561;Curtin, Jane
562;Curtis, Jamie Lee
563;Crichton, Charles
564;Dahlbeck, Eva
565;Anglade, Jean-Hughes
566;Dalle, Béatrice
567;Beineix, Jean-Jacques
568;D'Angelo, Beverly
569;Chase, Chevy
570;S, Jeremiah
571;Solomin, Yuri
572;Danilchenko, Svetlana
573;Kurosawa, Akira
574;Danner, Blythe
575;Allen, Woody
576;Hopkins, Bo
577;D'Arbanville, Patti
578;Avedis, Howard Hikmet
579;Knox, Terence
580;Wright, Thomas J.
581;Shatner, William
582;Darby, Kim
583;Hathaway, Henry
584;Crisp, Donald
585;Darwell, Jane
586;Davis, Bette
587;Aldrich, Robert
588;Bernhardt, Curtis
589;Brent, George
590;Goulding, Edmund
591;Mankiewicz, Joseph L.
592;Goldblum, Jeff
593;Davis, Geena
594;Franklin, Howard 
595;Grant, Hugh
596;Davis, Sammi
597;Hemmings, David
598;Day, Doris
599;Marais, Jean
600;Day, Josette
601;Cocteau, Jean
602;McCrea, Joel
603;Day, Laraine
604;Richardson, Ralph
605;De Havilland, Olivia
606;Wyler, William
607;Underwood, Jay
608;Deakins, Lucy
609;Castle, Nick
610;Dean, Isabel
611;Wrede, Caspar
612;Dee, Frances
613;Auer, John H.
614;Aiello, Danny
615;Dee, Ruby
616;Braugher, Andre
617;Peerce, Larry
618;Berggren, Thommy
619;Degermark, Pia
620;Widerberg, Bo
621;Weathers, Carl
622;Delaney, Cassandra
623;Budds, Colin
624;Ford, Peter
625;Demongeot, Mylene
626;Cruise, Tom
627;DeMornay, Rebecca
628;Brickman, Paul
629;Deneuve, Catherine
630;Berri, Claude
631;Chouraqui, Elie
632;Comeau, Alain
633;Corneau, Alan
634;Richards, Dick
635;Depardieu, Elizabeth
636;Dern, Laura
637;DeSoto, Rosana
638;Olmos, Edward James
639;Menendez, Ramon
640;Finney, Albert
641;Dey, Susan
642;Haid, Charles
643;Dickinson, Angie
644;Jameson, Jerry
645;Dietrich, Marlene
